#          distance                  H2                 H2O                  N2                  O2                  OH                   T                 U_x                 U_y                 U_z
           0.000245      0.999999279147   2.91809508698e-07   3.69871900957e-07   6.24326326556e-11   6.42207351062e-14       340.286099549       64.7280956772      0.329183828872   0.000424964279805
            0.00025      0.999998604461   5.66037676551e-07   7.40111448952e-07   1.23858297564e-10   1.25036826048e-13        343.14948983        64.009562276      0.350615918157    0.00107545495245
           0.000255      0.999997929775   8.40265844404e-07   1.11035099695e-06   1.85283962472e-10   1.85852916989e-13       346.012880111       63.2910288748      0.372048007443    0.00172594562509
            0.00026      0.999997255088   1.11449401226e-06   1.48059054494e-06    2.4670962738e-10   2.46669007931e-13       348.876270392       62.5724954736      0.393480096729    0.00237643629773
           0.000265      0.999996580402   1.38872218011e-06   1.85083009294e-06   3.08135292288e-10   3.07485098872e-13       351.739660673       61.8539620724      0.414912186015    0.00302692697038
            0.00027      0.999995905715   1.66295034796e-06   2.22106964093e-06   3.69560957196e-10   3.68301189814e-13       354.603050954       61.1354286713        0.4363442753    0.00259793054268
           0.000275      0.999995231029   1.93717851582e-06   2.59130918893e-06   4.30986622104e-10   4.29117280755e-13       357.466441235       60.4168952701      0.457776364586    0.00206365002162
            0.00028      0.999994556343   2.21140668367e-06   2.96154873692e-06   4.92412287012e-10   4.89933371696e-13       360.329831515       59.6983618689      0.479208453872    0.00152936950057
           0.000285      0.999993881656   2.48563485152e-06   3.33178828492e-06    5.5383795192e-10   5.50749462638e-13       363.193221796       58.9798284677      0.500640543158   0.000995088979512
            0.00029       0.99999320697   2.75986301937e-06   3.70202783291e-06   6.15263616828e-10   6.11565553579e-13       366.056612077       58.2612950665      0.522072632443   0.000460808458456
           0.000295      0.999990952714     3.627886576e-06   5.03681842453e-06   8.29004172287e-10   8.13781965677e-13       369.092642273       57.5180827037      0.544429386071   0.000113805354687
             0.0003      0.999978791578   8.22012758422e-06   1.24211639597e-05   1.99804647689e-09   1.90284518337e-12       373.211450471       56.6200866872       0.57258552976   0.000941385009444
           0.000305      0.999966630441   1.28123685924e-05   1.98055094949e-05   3.16708878149e-09   2.99190840106e-12       377.330258668       55.7220906708      0.600741673449     0.0017689646642
            0.00031      0.999954469305   1.74046096006e-05   2.71898550301e-05   4.33613108609e-09   4.08097161875e-12       381.449066866       54.8240946544      0.628897817139    0.00259654431896
           0.000315      0.999942308169   2.19968506089e-05   3.45742005653e-05   5.50517339069e-09   5.17003483644e-12       385.567875063        53.926098638      0.657053960828    0.00319180058658
            0.00032      0.999930147032   2.65890916171e-05   4.19585461005e-05   6.67421569529e-09   6.25909805413e-12       389.686683261       53.0281026215      0.685210104518    0.00246923560739
           0.000325      0.999917985896   3.11813326253e-05   4.93428916357e-05   7.84325799989e-09   7.34816127182e-12       393.805491458       52.1301066051      0.713366248207    0.00174667062819
            0.00033      0.999905824759   3.57735736335e-05   5.67272371709e-05   9.01230030449e-09   8.43722448952e-12       397.924299656       51.2321105887      0.741522391897    0.00102410564899
           0.000335      0.999893663623   4.03658146417e-05   6.41115827061e-05   1.01813426091e-08   9.52628770721e-12       402.043107853       50.3341145722      0.769678535586   0.000301540669796
            0.00034      0.999818301546    6.6331958927e-05   0.000113021316634   1.76159014607e-08   1.65051192282e-11       406.653804302       49.3226681536      0.800063264638   0.000518233837607
           0.000345      0.999697674496   0.000107606248054   0.000191671835475    2.9537868792e-08   2.77022456065e-11       411.616794692       48.2299677326      0.832044122721    0.00140763051549
            0.00035      0.999577047446   0.000148880537181   0.000270322354316   4.14598361233e-08   3.88993719848e-11       416.579785081       47.1372673115      0.864024980804    0.00229702719338
           0.000355      0.999456420396   0.000190154826309   0.000348972873157   5.33818034546e-08   5.00964983631e-11        421.54277547       46.0445668905      0.896005838887    0.00272235398766
            0.00036      0.999335793346   0.000231429115436   0.000427623391998   6.53037707859e-08   6.12936247414e-11        426.50576586       44.9518664694       0.92798669697    0.00191617953314
           0.000365      0.999215166296   0.000272703404563   0.000506273910839   7.72257381172e-08   7.24907511196e-11       431.468756249       43.8591660484      0.959967555053    0.00111000507862
            0.00037      0.999094539246    0.00031397769369    0.00058492442968   8.91477054486e-08   8.36878774979e-11       436.431746638       42.7664656273      0.991948413136   0.000303830624103
           0.000375      0.998615544048   0.000463824695781   0.000912654305719   1.37171121167e-07   1.32021843376e-10       441.626960788       41.5501181231        1.0254163335   0.000567208576233
            0.00038      0.997919798466   0.000679339300702    0.00139103386026   2.07029632552e-07   2.02817136416e-10       446.962629914       40.2589856447       1.05978366785     0.0014774796632
