#          distance                  H2                 H2O                  N2                  O2                  OH                   T                 U_x                 U_y                 U_z
              0.099   4.76599083291e-05      0.191410096565      0.766171642833     0.0396394541574    0.00199312873689       2066.20019809         4.481127714  -6.84613697927e-14   3.26765118114e-19
                0.1   4.41897802155e-05      0.189891567956      0.766334237683     0.0410602769975    0.00193911911017       2058.86611093       4.46993656859  -6.82904292438e-14   3.24516140322e-19
              0.101    4.0981944238e-05      0.188392075202      0.766488995158     0.0424694592364    0.00188533547021       2051.52524679       4.45926376547  -6.81272853492e-14   3.27641606225e-19
              0.102    3.8016857977e-05      0.186911847463      0.766636216742     0.0438663137715    0.00183192717002       2044.18284067       4.44908159482  -6.79717558644e-14   3.24059338361e-19
              0.103   3.52767770092e-05      0.185451105868      0.766776185689      0.045250193612    0.00177903031188       2036.84384482       4.43936270935  -6.78232465905e-14   3.26179388618e-19
              0.104   3.27435372988e-05      0.184009872707      0.766909236141     0.0466206218065     0.0017267619113       2029.51290002       4.43007616494  -6.76813708419e-14   3.25497065596e-19
              0.105   3.04001274929e-05      0.182588088003      0.767035704792     0.0479772210308    0.00167522085495       2022.19426428       4.42119012867  -6.75456133027e-14   3.24844169659e-19
              0.106   2.82335352429e-05      0.181185946256      0.767155822802     0.0493194648983     0.0016245037769       2014.89208744       4.41267850124  -6.74157925997e-14   3.13012942381e-19
              0.107   2.62287634567e-05      0.179803270106      0.767269922395     0.0506471295991    0.00157468073849        2007.6099894       4.40450830869  -6.72907453318e-14   3.23618483406e-19
              0.108   2.43726967645e-05      0.178439916606      0.767378300619     0.0519600032098    0.00152581094809       2000.35131586       4.39664757742  -6.71706521321e-14    3.2304092111e-19
              0.109   2.26531573047e-05      0.177095679447       0.76748125002     0.0532579568805    0.00147793977355       1993.11902928       4.38906340326  -6.70547515448e-14   3.22483678674e-19
               0.11   2.10588827683e-05      0.175770295203      0.767579056319     0.0545409396216    0.00143109984649       1985.91572443       4.38172103411  -6.69426099738e-14    3.2194420271e-19
